GEOID,NAME,variable,value,gender,age_band,race
28,Mississippi,P012A045,26910,Female,55-74,White
29,Missouri,P012A045,70311,Female,55-74,White
30,Montana,P012A045,12611,Female,55-74,White
31,Nebraska,P012A045,19473,Female,55-74,White
32,Nevada,P012A045,26432,Female,55-74,White
33,New Hampshire,P012A045,16356,Female,55-74,White
34,New Jersey,P012A045,85784,Female,55-74,White
35,New Mexico,P012A045,21241,Female,55-74,White
36,New York,P012A045,178296,Female,55-74,White
37,North Carolina,P012A045,98090,Female,55-74,White
38,North Dakota,P012A045,7170,Female,55-74,White
39,Ohio,P012A045,133221,Female,55-74,White
40,Oklahoma,P012A045,40527,Female,55-74,White
41,Oregon,P012A045,46614,Female,55-74,White
42,Pennsylvania,P012A045,153197,Female,55-74,White
44,Rhode Island,P012A045,11983,Female,55-74,White
45,South Carolina,P012A045,50168,Female,55-74,White
46,South Dakota,P012A045,8806,Female,55-74,White
47,Tennessee,P012A045,73844,Female,55-74,White
48,Texas,P012A045,207300,Female,55-74,White
49,Utah,P012A045,22139,Female,55-74,White
50,Vermont,P012A045,8319,Female,55-74,White
51,Virginia,P012A045,75058,Female,55-74,White
53,Washington,P012A045,68562,Female,55-74,White
54,West Virginia,P012A045,26577,Female,55-74,White
55,Wisconsin,P012A045,64406,Female,55-74,White
56,Wyoming,P012A045,6179,Female,55-74,White
72,Puerto Rico,P012A045,44027,Female,55-74,White
01,Alabama,P012A046,70338,Female,55-74,White
02,Alaska,P012A046,4654,Female,55-74,White
04,Arizona,P012A046,99805,Female,55-74,White
05,Arkansas,P012A046,47652,Female,55-74,White
06,California,P012A046,368207,Female,55-74,White
08,Colorado,P012A046,61032,Female,55-74,White
09,Connecticut,P012A046,50974,Female,55-74,White
10,Delaware,P012A046,13564,Female,55-74,White
11,District of Columbia,P012A046,2421,Female,55-74,White
12,Florida,P012A046,358257,Female,55-74,White
13,Georgia,P012A046,101291,Female,55-74,White
15,Hawaii,P012A046,5345,Female,55-74,White
16,Idaho,P012A046,22563,Female,55-74,White
17,Illinois,P012A046,160956,Female,55-74,White
18,Indiana,P012A046,96434,Female,55-74,White
19,Iowa,P012A046,52730,Female,55-74,White
20,Kansas,P012A046,40988,Female,55-74,White
21,Kentucky,P012A046,70648,Female,55-74,White
22,Louisiana,P012A046,53238,Female,55-74,White
23,Maine,P012A046,24917,Female,55-74,White
24,Maryland,P012A046,59649,Female,55-74,White
25,Massachusetts,P012A046,94544,Female,55-74,White
26,Michigan,P012A046,142706,Female,55-74,White
27,Minnesota,P012A046,76947,Female,55-74,White
28,Mississippi,P012A046,37521,Female,55-74,White
29,Missouri,P012A046,93511,Female,55-74,White
30,Montana,P012A046,16432,Female,55-74,White
31,Nebraska,P012A046,27731,Female,55-74,White
32,Nevada,P012A046,33096,Female,55-74,White
33,New Hampshire,P012A046,20472,Female,55-74,White
34,New Jersey,P012A046,113443,Female,55-74,White
35,New Mexico,P012A046,28508,Female,55-74,White
36,New York,P012A046,243532,Female,55-74,White
37,North Carolina,P012A046,128915,Female,55-74,White
38,North Dakota,P012A046,10810,Female,55-74,White
39,Ohio,P012A046,180819,Female,55-74,White
40,Oklahoma,P012A046,55551,Female,55-74,White
41,Oregon,P012A046,58876,Female,55-74,White
42,Pennsylvania,P012A046,209391,Female,55-74,White
44,Rhode Island,P012A046,15752,Female,55-74,White
45,South Carolina,P012A046,63662,Female,55-74,White
46,South Dakota,P012A046,12859,Female,55-74,White
47,Tennessee,P012A046,98155,Female,55-74,White
48,Texas,P012A046,275969,Female,55-74,White
49,Utah,P012A046,29397,Female,55-74,White
50,Vermont,P012A046,10429,Female,55-74,White
51,Virginia,P012A046,96591,Female,55-74,White
53,Washington,P012A046,85985,Female,55-74,White
54,West Virginia,P012A046,37141,Female,55-74,White
55,Wisconsin,P012A046,87130,Female,55-74,White
56,Wyoming,P012A046,8096,Female,55-74,White
72,Puerto Rico,P012A046,60816,Female,55-74,White
01,Alabama,P012A047,56618,Female,75+,White
02,Alaska,P012A047,3303,Female,75+,White
04,Arizona,P012A047,77270,Female,75+,White
05,Arkansas,P012A047,38904,Female,75+,White
06,California,P012A047,307641,Female,75+,White
08,Colorado,P012A047,48439,Female,75+,White
09,Connecticut,P012A047,46249,Female,75+,White
10,Delaware,P012A047,11076,Female,75+,White
11,District of Columbia,P012A047,1678,Female,75+,White
12,Florida,P012A047,297746,Female,75+,White
13,Georgia,P012A047,79557,Female,75+,White
15,Hawaii,P012A047,3973,Female,75+,White
16,Idaho,P012A047,17664,Female,75+,White
17,Illinois,P012A047,137419,Female,75+,White
18,Indiana,P012A047,80121,Female,75+,White
19,Iowa,P012A047,46237,Female,75+,White
20,Kansas,P012A047,36693,Female,75+,White
21,Kentucky,P012A047,56407,Female,75+,White
22,Louisiana,P012A047,44521,Female,75+,White
23,Maine,P012A047,21252,Female,75+,White
24,Maryland,P012A047,51172,Female,75+,White
25,Massachusetts,P012A047,85109,Female,75+,White
26,Michigan,P012A047,120889,Female,75+,White
27,Minnesota,P012A047,64776,Female,75+,White
28,Mississippi,P012A047,30408,Female,75+,White
29,Missouri,P012A047,79024,Female,75+,White
30,Montana,P012A047,12976,Female,75+,White
31,Nebraska,P012A047,25139,Female,75+,White
32,Nevada,P012A047,24306,Female,75+,White
33,New Hampshire,P012A047,17109,Female,75+,White
34,New Jersey,P012A047,103249,Female,75+,White
35,New Mexico,P012A047,22399,Female,75+,White
36,New York,P012A047,213379,Female,75+,White
37,North Carolina,P012A047,103972,Female,75+,White
38,North Dakota,P012A047,9950,Female,75+,White
39,Ohio,P012A047,151939,Female,75+,White
40,Oklahoma,P012A047,46457,Female,75+,White
41,Oregon,P012A047,47356,Female,75+,White
42,Pennsylvania,P012A047,188460,Female,75+,White
44,Rhode Island,P012A047,14281,Female,75+,White
45,South Carolina,P012A047,49566,Female,75+,White
46,South Dakota,P012A047,11747,Female,75+,White
47,Tennessee,P012A047,77818,Female,75+,White
48,Texas,P012A047,225144,Female,75+,White
49,Utah,P012A047,23669,Female,75+,White
50,Vermont,P012A047,8707,Female,75+,White
51,Virginia,P012A047,77940,Female,75+,White
53,Washington,P012A047,68860,Female,75+,White
54,West Virginia,P012A047,30432,Female,75+,White
55,Wisconsin,P012A047,75197,Female,75+,White
56,Wyoming,P012A047,6508,Female,75+,White
72,Puerto Rico,P012A047,46883,Female,75+,White
01,Alabama,P012A048,44189,Female,75+,White
02,Alaska,P012A048,2442,Female,75+,White
04,Arizona,P012A048,61082,Female,75+,White
05,Arkansas,P012A048,30013,Female,75+,White
06,California,P012A048,269606,Female,75+,White
08,Colorado,P012A048,39998,Female,75+,White
09,Connecticut,P012A048,43603,Female,75+,White
10,Delaware,P012A048,8637,Female,75+,White
11,District of Columbia,P012A048,1564,Female,75+,White
12,Florida,P012A048,250302,Female,75+,White
13,Georgia,P012A048,62253,Female,75+,White
15,Hawaii,P012A048,3375,Female,75+,White
16,Idaho,P012A048,14091,Female,75+,White
17,Illinois,P012A048,122985,Female,75+,White
18,Indiana,P012A048,69376,Female,75+,White
19,Iowa,P012A048,41462,Female,75+,White
20,Kansas,P012A048,32032,Female,75+,White
21,Kentucky,P012A048,45235,Female,75+,White
22,Louisiana,P012A048,36540,Female,75+,White
23,Maine,P012A048,18085,Female,75+,White
24,Maryland,P012A048,46261,Female,75+,White
25,Massachusetts,P012A048,79008,Female,75+,White
26,Michigan,P012A048,106420,Female,75+,White
27,Minnesota,P012A048,57308,Female,75+,White
28,Mississippi,P012A048,24267,Female,75+,White
29,Missouri,P012A048,65385,Female,75+,White
30,Montana,P012A048,11215,Female,75+,White
31,Nebraska,P012A048,21856,Female,75+,White
32,Nevada,P012A048,18327,Female,75+,White
33,New Hampshire,P012A048,14682,Female,75+,White
34,New Jersey,P012A048,95068,Female,75+,White
35,New Mexico,P012A048,17319,Female,75+,White
36,New York,P012A048,196350,Female,75+,White
37,North Carolina,P012A048,83517,Female,75+,White
38,North Dakota,P012A048,9058,Female,75+,White
39,Ohio,P012A048,134197,Female,75+,White
40,Oklahoma,P012A048,36521,Female,75+,White
41,Oregon,P012A048,41096,Female,75+,White
42,Pennsylvania,P012A048,176065,Female,75+,White
44,Rhode Island,P012A048,14488,Female,75+,White
45,South Carolina,P012A048,37640,Female,75+,White
46,South Dakota,P012A048,10226,Female,75+,White
47,Tennessee,P012A048,60987,Female,75+,White
48,Texas,P012A048,178019,Female,75+,White
49,Utah,P012A048,18490,Female,75+,White
50,Vermont,P012A048,7506,Female,75+,White
51,Virginia,P012A048,64759,Female,75+,White
53,Washington,P012A048,59170,Female,75+,White
54,West Virginia,P012A048,25223,Female,75+,White
55,Wisconsin,P012A048,66940,Female,75+,White
56,Wyoming,P012A048,5095,Female,75+,White
72,Puerto Rico,P012A048,32460,Female,75+,White
01,Alabama,P012A049,42043,Female,75+,White
02,Alaska,P012A049,2401,Female,75+,White
04,Arizona,P012A049,60976,Female,75+,White
05,Arkansas,P012A049,30903,Female,75+,White
06,California,P012A049,310646,Female,75+,White
08,Colorado,P012A049,43705,Female,75+,White
09,Connecticut,P012A049,54743,Female,75+,White
10,Delaware,P012A049,9292,Female,75+,White
11,District of Columbia,P012A049,2201,Female,75+,White
12,Florida,P012A049,253269,Female,75+,White
13,Georgia,P012A049,62763,Female,75+,White
15,Hawaii,P012A049,3962,Female,75+,White
16,Idaho,P012A049,15879,Female,75+,White
17,Illinois,P012A049,143417,Female,75+,White
18,Indiana,P012A049,75057,Female,75+,White
19,Iowa,P012A049,50705,Female,75+,White
20,Kansas,P012A049,38314,Female,75+,White
21,Kentucky,P012A049,45233,Female,75+,White
22,Louisiana,P012A049,34443,Female,75+,White
23,Maine,P012A049,19640,Female,75+,White
24,Maryland,P012A049,53565,Female,75+,White
25,Massachusetts,P012A049,94921,Female,75+,White
26,Michigan,P012A049,116902,Female,75+,White
27,Minnesota,P012A049,70743,Female,75+,White
28,Mississippi,P012A049,23091,Female,75+,White
29,Missouri,P012A049,72125,Female,75+,White
30,Montana,P012A049,12737,Female,75+,White
31,Nebraska,P012A049,25924,Female,75+,White
32,Nevada,P012A049,16804,Female,75+,White
33,New Hampshire,P012A049,16546,Female,75+,White
34,New Jersey,P012A049,110386,Female,75+,White
35,New Mexico,P012A049,17821,Female,75+,White
36,New York,P012A049,226417,Female,75+,White
37,North Carolina,P012A049,85112,Female,75+,White
38,North Dakota,P012A049,11116,Female,75+,White
39,Ohio,P012A049,145195,Female,75+,White
40,Oklahoma,P012A049,37262,Female,75+,White
41,Oregon,P012A049,49357,Female,75+,White
42,Pennsylvania,P012A049,196069,Female,75+,White
44,Rhode Island,P012A049,17877,Female,75+,White
45,South Carolina,P012A049,38562,Female,75+,White
46,South Dakota,P012A049,12640,Female,75+,White
47,Tennessee,P012A049,62302,Female,75+,White
48,Texas,P012A049,177926,Female,75+,White
49,Utah,P012A049,18920,Female,75+,White
50,Vermont,P012A049,8613,Female,75+,White
51,Virginia,P012A049,69517,Female,75+,White
53,Washington,P012A049,71991,Female,75+,White
54,West Virginia,P012A049,23663,Female,75+,White
55,Wisconsin,P012A049,78840,Female,75+,White
56,Wyoming,P012A049,5396,Female,75+,White
72,Puerto Rico,P012A049,32442,Female,75+,White
01,Alabama,P012B003,46133,Male,0-15,Black
02,Alaska,P012B003,855,Male,0-15,Black
04,Arizona,P012B003,10702,Male,0-15,Black
05,Arkansas,P012B003,18698,Male,0-15,Black
06,California,P012B003,75263,Male,0-15,Black
08,Colorado,P012B003,8e3,Male,0-15,Black
09,Connecticut,P012B003,13063,Male,0-15,Black
10,Delaware,P012B003,7187,Male,0-15,Black
11,District of Columbia,P012B003,9346,Male,0-15,Black
12,Florida,P012B003,119659,Male,0-15,Black
13,Georgia,P012B003,115667,Male,0-15,Black
15,Hawaii,P012B003,779,Male,0-15,Black
16,Idaho,P012B003,501,Male,0-15,Black
17,Illinois,P012B003,67829,Male,0-15,Black
18,Indiana,P012B003,24898,Male,0-15,Black
19,Iowa,P012B003,4633,Male,0-15,Black
20,Kansas,P012B003,7184,Male,0-15,Black
21,Kentucky,P012B003,13328,Male,0-15,Black
22,Louisiana,P012B003,60068,Male,0-15,Black
23,Maine,P012B003,997,Male,0-15,Black
24,Maryland,P012B003,59432,Male,0-15,Black
25,Massachusetts,P012B003,16138,Male,0-15,Black
26,Michigan,P012B003,51173,Male,0-15,Black
27,Minnesota,P012B003,15553,Male,0-15,Black
28,Mississippi,P012B003,46963,Male,0-15,Black
29,Missouri,P012B003,27298,Male,0-15,Black
30,Montana,P012B003,174,Male,0-15,Black
31,Nebraska,P012B003,4051,Male,0-15,Black
32,Nevada,P012B003,8195,Male,0-15,Black
33,New Hampshire,P012B003,669,Male,0-15,Black
34,New Jersey,P012B003,41766,Male,0-15,Black
35,New Mexico,P012B003,1682,Male,0-15,Black
36,New York,P012B003,102220,Male,0-15,Black
37,North Carolina,P012B003,74068,Male,0-15,Black
38,North Dakota,P012B003,537,Male,0-15,Black
39,Ohio,P012B003,55942,Male,0-15,Black
40,Oklahoma,P012B003,11027,Male,0-15,Black
41,Oregon,P012B003,2763,Male,0-15,Black
42,Pennsylvania,P012B003,52012,Male,0-15,Black
44,Rhode Island,P012B003,2518,Male,0-15,Black
45,South Carolina,P012B003,49183,Male,0-15,Black
46,South Dakota,P012B003,648,Male,0-15,Black
47,Tennessee,P012B003,41189,Male,0-15,Black
48,Texas,P012B003,117284,Male,0-15,Black
49,Utah,P012B003,1780,Male,0-15,Black
50,Vermont,P012B003,282,Male,0-15,Black
51,Virginia,P012B003,53405,Male,0-15,Black
53,Washington,P012B003,9533,Male,0-15,Black
54,West Virginia,P012B003,1894,Male,0-15,Black
55,Wisconsin,P012B003,16868,Male,0-15,Black
56,Wyoming,P012B003,217,Male,0-15,Black
72,Puerto Rico,P012B003,11990,Male,0-15,Black
01,Alabama,P012B004,46283,Male,0-15,Black
02,Alaska,P012B004,876,Male,0-15,Black
04,Arizona,P012B004,10603,Male,0-15,Black
05,Arkansas,P012B004,18419,Male,0-15,Black
06,California,P012B004,76080,Male,0-15,Black
08,Colorado,P012B004,7836,Male,0-15,Black
09,Connecticut,P012B004,13561,Male,0-15,Black
10,Delaware,P012B004,7353,Male,0-15,Black
11,District of Columbia,P012B004,8505,Male,0-15,Black
12,Florida,P012B004,117073,Male,0-15,Black
13,Georgia,P012B004,116065,Male,0-15,Black
15,Hawaii,P012B004,650,Male,0-15,Black
16,Idaho,P012B004,508,Male,0-15,Black
17,Illinois,P012B004,69650,Male,0-15,Black
18,Indiana,P012B004,24806,Male,0-15,Black
19,Iowa,P012B004,4330,Male,0-15,Black
20,Kansas,P012B004,6770,Male,0-15,Black
21,Kentucky,P012B004,12832,Male,0-15,Black
22,Louisiana,P012B004,59029,Male,0-15,Black
23,Maine,P012B004,846,Male,0-15,Black
24,Maryland,P012B004,60159,Male,0-15,Black
25,Massachusetts,P012B004,15945,Male,0-15,Black
26,Michigan,P012B004,51772,Male,0-15,Black
27,Minnesota,P012B004,13862,Male,0-15,Black
28,Mississippi,P012B004,44511,Male,0-15,Black
29,Missouri,P012B004,26846,Male,0-15,Black
30,Montana,P012B004,206,Male,0-15,Black
31,Nebraska,P012B004,3749,Male,0-15,Black
32,Nevada,P012B004,8202,Male,0-15,Black
33,New Hampshire,P012B004,666,Male,0-15,Black
34,New Jersey,P012B004,43135,Male,0-15,Black
35,New Mexico,P012B004,1561,Male,0-15,Black
36,New York,P012B004,103972,Male,0-15,Black
37,North Carolina,P012B004,74215,Male,0-15,Black
38,North Dakota,P012B004,352,Male,0-15,Black
39,Ohio,P012B004,54431,Male,0-15,Black
40,Oklahoma,P012B004,11091,Male,0-15,Black
41,Oregon,P012B004,2722,Male,0-15,Black
42,Pennsylvania,P012B004,51198,Male,0-15,Black
44,Rhode Island,P012B004,2373,Male,0-15,Black
45,South Carolina,P012B004,46832,Male,0-15,Black
46,South Dakota,P012B004,543,Male,0-15,Black
47,Tennessee,P012B004,40098,Male,0-15,Black
48,Texas,P012B004,118818,Male,0-15,Black
49,Utah,P012B004,1646,Male,0-15,Black
50,Vermont,P012B004,330,Male,0-15,Black
51,Virginia,P012B004,54332,Male,0-15,Black
53,Washington,P012B004,9062,Male,0-15,Black
54,West Virginia,P012B004,1921,Male,0-15,Black
55,Wisconsin,P012B004,16434,Male,0-15,Black
56,Wyoming,P012B004,166,Male,0-15,Black
72,Puerto Rico,P012B004,14349,Male,0-15,Black
01,Alabama,P012B005,49594,Male,0-15,Black
02,Alaska,P012B005,908,Male,0-15,Black
04,Arizona,P012B005,10960,Male,0-15,Black
05,Arkansas,P012B005,18902,Male,0-15,Black
06,California,P012B005,85752,Male,0-15,Black
08,Colorado,P012B005,7743,Male,0-15,Black
09,Connecticut,P012B005,15071,Male,0-15,Black
10,Delaware,P012B005,7835,Male,0-15,Black
11,District of Columbia,P012B005,9260,Male,0-15,Black
12,Florida,P012B005,121689,Male,0-15,Black
13,Georgia,P012B005,121400,Male,0-15,Black
15,Hawaii,P012B005,649,Male,0-15,Black
16,Idaho,P012B005,535,Male,0-15,Black
17,Illinois,P012B005,77502,Male,0-15,Black
18,Indiana,P012B005,25434,Male,0-15,Black
19,Iowa,P012B005,4183,Male,0-15,Black
20,Kansas,P012B005,6819,Male,0-15,Black
21,Kentucky,P012B005,13144,Male,0-15,Black
22,Louisiana,P012B005,59121,Male,0-15,Black
23,Maine,P012B005,864,Male,0-15,Black
24,Maryland,P012B005,63466,Male,0-15,Black
25,Massachusetts,P012B005,16877,Male,0-15,Black
26,Michigan,P012B005,56685,Male,0-15,Black
27,Minnesota,P012B005,12253,Male,0-15,Black
28,Mississippi,P012B005,46330,Male,0-15,Black
29,Missouri,P012B005,28028,Male,0-15,Black
30,Montana,P012B005,178,Male,0-15,Black
31,Nebraska,P012B005,3595,Male,0-15,Black
32,Nevada,P012B005,8548,Male,0-15,Black
33,New Hampshire,P012B005,684,Male,0-15,Black
34,New Jersey,P012B005,46681,Male,0-15,Black
35,New Mexico,P012B005,1644,Male,0-15,Black
36,New York,P012B005,112058,Male,0-15,Black
37,North Carolina,P012B005,79197,Male,0-15,Black
38,North Dakota,P012B005,341,Male,0-15,Black
39,Ohio,P012B005,56567,Male,0-15,Black
40,Oklahoma,P012B005,11134,Male,0-15,Black
41,Oregon,P012B005,2761,Male,0-15,Black
42,Pennsylvania,P012B005,54462,Male,0-15,Black
44,Rhode Island,P012B005,2493,Male,0-15,Black
45,South Carolina,P012B005,48988,Male,0-15,Black
46,South Dakota,P012B005,456,Male,0-15,Black
47,Tennessee,P012B005,43230,Male,0-15,Black
48,Texas,P012B005,121910,Male,0-15,Black
49,Utah,P012B005,1424,Male,0-15,Black
50,Vermont,P012B005,338,Male,0-15,Black
51,Virginia,P012B005,56567,Male,0-15,Black
53,Washington,P012B005,9319,Male,0-15,Black
54,West Virginia,P012B005,2096,Male,0-15,Black
55,Wisconsin,P012B005,17e3,Male,0-15,Black
56,Wyoming,P012B005,163,Male,0-15,Black
72,Puerto Rico,P012B005,16976,Male,0-15,Black
01,Alabama,P012B006,32456,Male,16-34,Black
02,Alaska,P012B006,601,Male,16-34,Black
04,Arizona,P012B006,7071,Male,16-34,Black
05,Arkansas,P012B006,11908,Male,16-34,Black
06,California,P012B006,60001,Male,16-34,Black
08,Colorado,P012B006,5022,Male,16-34,Black
09,Connecticut,P012B006,9866,Male,16-34,Black
10,Delaware,P012B006,5033,Male,16-34,Black
11,District of Columbia,P012B006,6535,Male,16-34,Black
12,Florida,P012B006,80526,Male,16-34,Black
13,Georgia,P012B006,78259,Male,16-34,Black
15,Hawaii,P012B006,351,Male,16-34,Black
16,Idaho,P012B006,306,Male,16-34,Black
17,Illinois,P012B006,54052,Male,16-34,Black
18,Indiana,P012B006,16367,Male,16-34,Black
19,Iowa,P012B006,2717,Male,16-34,Black
